reason,product_id,brand,product_title,size,sku,price,slug,url
missing_size,60760,Dabo,"DABO T-Tree Cica Complete Acne Solution Combo Ship",,dtccas-COMBOFree,3980,dabo-t-tree-cica-complete-acne-solution-combo-ship,https://e-mart.com.bd/product/dabo-t-tree-cica-complete-acne-solution-combo-ship/
missing_size,60762,Dabo,"DABO Brightening & Repair Skincare Combo",,dbrs-COMBO,1930,dabo-brightening-repair-skincare-combo,https://e-mart.com.bd/product/dabo-brightening-repair-skincare-combo/
missing_size,60764,"Emart Combo","Melasma & Dark Spot Solution Combo",,mdss-COMBO,3350,melasma-dark-spot-solution-combo,https://e-mart.com.bd/product/melasma-dark-spot-solution-combo/
missing_size,60779,"Dr. Gilla","Dr. Gilla Revitaluxe Hydration Enhancer Egf Mask 25",,8809675774573,180,dr-gilla-revitaluxe-hydration-enhancer-egf-mask-25,https://e-mart.com.bd/product/dr-gilla-revitaluxe-hydration-enhancer-egf-mask-25/
missing_size,60789,"Emart Combo","Anti-Acne + Skin Repair Combo",,aasCombo,2680,anti-acne-skin-repair-combo,https://e-mart.com.bd/product/anti-acne-skin-repair-combo/
missing_size,60793,Dabo,"Student Combo: Dabo Rice Cleanser + Dabo Snail Moisturizer",,studentComboDRCDSM,1280,student-combo-dabo-rice-cleanser-dabo-snail-moisturizer,https://e-mart.com.bd/product/student-combo-dabo-rice-cleanser-dabo-snail-moisturizer/
missing_size,60795,Dabo,"Dabo Pink Collagen PDRN Cream, Serum & Toner - Combo",,dabopinkpdrncst,3450,dabo-pink-collagen-pdrn-cream-serum-toner-combo,https://e-mart.com.bd/product/dabo-pink-collagen-pdrn-cream-serum-toner-combo/
missing_size,60811,"Emart Combo","Sensitive Skin Care Combo: S.O.S Recovery CICA Cream, Nature Skin Salicylic Acid, Green Tomato Ampoule",,sensitiveSkinCombo1,3150,sensitive-skin-care-combo-s-o-s-recovery-cica-cream-nature-skin-salicylic-acid-green-tomato-ampoule,https://e-mart.com.bd/product/sensitive-skin-care-combo-s-o-s-recovery-cica-cream-nature-skin-salicylic-acid-green-tomato-ampoule/
missing_size,60813,Bellflower,"Best Glowing Skin Combo",,BGS-combo,1580,best-glowing-skin-combo,https://e-mart.com.bd/product/best-glowing-skin-combo/
missing_size,60815,Dabo,"Dabo Winter Moisturizing Combo",,dwm-COMBO,2200,dabo-winter-moisturizing-combo,https://e-mart.com.bd/product/dabo-winter-moisturizing-combo/
missing_size,60817,"Emart Combo","3-Step Glass Skin Glow Combo",,sgsg-COMBO,4400,3-step-glass-skin-glow-combo,https://e-mart.com.bd/product/3-step-glass-skin-glow-combo/
missing_size,60819,Dabo,"Dabo 4-Step Glass Skin Combo",,dsgs-COMBO,4260,dabo-4-step-glass-skin-combo,https://e-mart.com.bd/product/dabo-4-step-glass-skin-combo/
missing_size,60823,Bellflower,"Korean Winter Brightening Combo",,Kwb-COMBO,3230,korean-winter-brightening-combo,https://e-mart.com.bd/product/korean-winter-brightening-combo/
missing_size,60825,Bellflower,"Korean 3-Step Brightening Glow Combo",,Ksbg-COMBO,2230,korean-3-step-brightening-glow-combo,https://e-mart.com.bd/product/korean-3-step-brightening-glow-combo/
missing_size,60827,"Emart Combo","Hyperpigmentation & Acne Scar Solution Combo",,Hass-COMBO,4450,hyperpigmentation-acne-scar-solution-combo,https://e-mart.com.bd/product/hyperpigmentation-acne-scar-solution-combo/
missing_size,60829,"Emart Combo","Glass Skin Brightening Rice Combo",,Gsbr-COMBO,4660,glass-skin-brightening-rice-combo,https://e-mart.com.bd/product/glass-skin-brightening-rice-combo/
missing_size,60831,Essance,"Essance Pearl Whitening Cream And Toner",,Epwt-COMBO,2760,essance-pearl-whitening-cream-and-toner,https://e-mart.com.bd/product/essance-pearl-whitening-cream-and-toner/
missing_size,60833,Dabo,"DABO Black Snail Repair & Glow Combo",,dbsrg-COMBO,3430,dabo-black-snail-repair-glow-combo,https://e-mart.com.bd/product/dabo-black-snail-repair-glow-combo/
missing_size,60835,Dabo,"DABO Basic Skincare Combo",,dbs-COMBO,1930,dabo-basic-skincare-combo,https://e-mart.com.bd/product/dabo-basic-skincare-combo/
missing_size,60837,Carenel,"Care:nel Anti-Melasma Cica 3-Step Treatment Set",,camcsts-COMBO,4400,carenel-anti-melasma-cica-3-step-treatment-set,https://e-mart.com.bd/product/carenel-anti-melasma-cica-3-step-treatment-set/
missing_size,60839,Cetaphil,"Cetaphil Moisturising Cream",,3499320016131,900,cetaphil-moisturising-cream,https://e-mart.com.bd/product/cetaphil-moisturising-cream/
missing_size,60845,Dr.G,"Dr.G Black Snail Special Set",,8809838658825,5500,dr-g-black-snail-special-set,https://e-mart.com.bd/product/dr-g-black-snail-special-set/
missing_size,60866,P.Calm,"P.Calm Trial Kit",,8809884830466,1450,p-calm-trial-kit,https://e-mart.com.bd/product/p-calm-trial-kit/
missing_size,60893,TonyMoly,"Tonymoly Intense Care Gold 24k Snail Skin Care Special Set",,8806194059426,10000,tonymoly-intense-care-gold-24k-snail-skin-care-special-set,https://e-mart.com.bd/product/tonymoly-intense-care-gold-24k-snail-skin-care-special-set/
missing_size,60895,Cosrx,"Cosrx Clear Fit Master Patch",,8809416471396,380,cosrx-clear-fit-master-patch,https://e-mart.com.bd/product/cosrx-clear-fit-master-patch/
missing_size,60901,Maxim,"Maxim Mocha Gold Mild Coffee Mix 50 Sticks",,8801037022322,2000,maxim-mocha-gold-mild-coffee-mix-50-sticks,https://e-mart.com.bd/product/maxim-mocha-gold-mild-coffee-mix-50-sticks/
missing_size,60994,Cosrx,"Cosrx Acne + Pimple Master Patch",,8809416470245,380,cosrx-acne-pimple-master-patch,https://e-mart.com.bd/product/cosrx-acne-pimple-master-patch/
missing_size,60998,"On The Body","On The Body Cashmere Perfume - Body Lotion - Sweet Love",,8801051122435,1650,on-the-body-cashmere-perfume-body-lotion-sweet-love,https://e-mart.com.bd/product/on-the-body-cashmere-perfume-body-lotion-sweet-love/
missing_size,61076,innisfree,"innisfree Energy Mask - GREEN TEA",,8809843681627,150,innisfree-energy-mask-green-tea,https://e-mart.com.bd/product/innisfree-energy-mask-green-tea/
missing_size,61159,Cosrx,"Cosrx All About Snail Kit",,8809598452800,2100,cosrx-all-about-snail-kit,https://e-mart.com.bd/product/cosrx-all-about-snail-kit/
missing_size,61213,Dabo,"Dabo 30 Days Glutathione Snow White Melanope Toner & Cream - Combo",,dabo30daysGScombo,2260,dabo-30-days-glutathione-snow-white-melanope-toner-cream-combo,https://e-mart.com.bd/product/dabo-30-days-glutathione-snow-white-melanope-toner-cream-combo/
missing_size,61278,Ryo,"Ryo Sensitive Scalp Care Shampoo - Fruity Floral Musk Scent",,8809925111028,1950,ryo-sensitive-scalp-care-shampoo-fruity-floral-musk-scent,https://e-mart.com.bd/product/ryo-sensitive-scalp-care-shampoo-fruity-floral-musk-scent/
missing_size,61297,Hera,"Hera Signia Deluxe Kit (new)",,8809803599474,3000,hera-signia-deluxe-kit-new,https://e-mart.com.bd/product/hera-signia-deluxe-kit-new/
missing_size,61331,"Mise en Scene","Mise En Scene Perfect Serum - Trio Kit",,8809803592970,1500,mise-en-scene-perfect-serum-trio-kit,https://e-mart.com.bd/product/mise-en-scene-perfect-serum-trio-kit/
missing_size,61393,Laneige,"Laneige Homme Blue Energy Trial Kit (2 Item)",,8809685833222,380,laneige-homme-blue-energy-trial-kit-2-item,https://e-mart.com.bd/product/laneige-homme-blue-energy-trial-kit-2-item/
missing_size,61401,"Emart Combo","Basic Skin Care Combo",,basiccombo1,2460,basic-skin-care-combo,https://e-mart.com.bd/product/basic-skin-care-combo/
missing_size,61404,Maxim,"Maxim Mocha Gold Mild Coffee Mix - 100 STICKS",,8801037019667,3800,maxim-mocha-gold-mild-coffee-mix-100-sticks,https://e-mart.com.bd/product/maxim-mocha-gold-mild-coffee-mix-100-sticks/
missing_size,61469,Ryo,"RYO Vegan Hair Dye Cream - SOFT BLACK 3.0",,8809925157262,1500,ryo-vegan-hair-dye-cream-soft-black-3-0,https://e-mart.com.bd/product/ryo-vegan-hair-dye-cream-soft-black-3-0/
missing_size,61470,Ryo,"RYO Vegan Hair Dye Cream - Deep Brown 4.0",,8809925157279,1500,ryo-vegan-hair-dye-cream-deep-brown-4-0,https://e-mart.com.bd/product/ryo-vegan-hair-dye-cream-deep-brown-4-0/
missing_size,61511,"Secret Day","Secretday Vegan Certified Organic Fresh Sanitary Pads Medium 16P",,8809855211454,500,secretday-vegan-certified-organic-fresh-sanitary-pads-medium-16p,https://e-mart.com.bd/product/secretday-vegan-certified-organic-fresh-sanitary-pads-medium-16p/
missing_size,61573,Dabo,"Dabo Make Up No Sebum Rose Pact SPF36 PA+++ - 21 Vanilla Beige",,8809351957139,800,dabo-make-up-no-sebum-rose-pact-spf36-pa-21-vanilla-beige,https://e-mart.com.bd/product/dabo-make-up-no-sebum-rose-pact-spf36-pa-21-vanilla-beige/
missing_size,61590,innisfree,"Innisfree Perfect 9 Intensive Skin Care Set",,8809843708263,4850,innisfree-perfect-9-intensive-skin-care-set,https://e-mart.com.bd/product/innisfree-perfect-9-intensive-skin-care-set/
missing_size,61600,Dabo,"Dabo All in One Black Snail Repair Essence Toner & Cream Combo",,dabosnailcombo,2330,dabo-all-in-one-black-snail-repair-essence-toner-cream-combo,https://e-mart.com.bd/product/dabo-all-in-one-black-snail-repair-essence-toner-cream-combo/
missing_size,61632,Cosrx,"Mini Combo - Dabo Black Snail Cream & Cosrx Advanced Snail 96 Essence",,dabocosrxcombo1,1380,mini-combo-dabo-black-snail-cream-cosrx-advanced-snail-96-essence,https://e-mart.com.bd/product/mini-combo-dabo-black-snail-cream-cosrx-advanced-snail-96-essence/
missing_size,61726,Medicube,"Medicube Age-R Booster Pro - BLACK",,8809960354732,25000,medicube-age-r-booster-pro-black,https://e-mart.com.bd/product/medicube-age-r-booster-pro-black/
missing_size,61727,Medicube,"Medicube Age-R Booster Pro - PINK",,8800256114481,25000,medicube-age-r-booster-pro-pink,https://e-mart.com.bd/product/medicube-age-r-booster-pro-pink/
missing_size,61888,Celimax,"CELIMAX Pore + Dark Spot Brightening Kit",,EMCELIMAXPOR39,1100.0,celimax-pore-dark-spot-brightening-kit,https://e-mart.com.bd/product/celimax-pore-dark-spot-brightening-kit/
missing_size,62048,"Healthy Place","Healthy Place Low Molecular Pomegranate Collagen 14 stick",,EMHEALTHYPLA119,2500.0,healthy-place-low-molecular-pomegranate-collagen-14-stick,https://e-mart.com.bd/product/healthy-place-low-molecular-pomegranate-collagen-14-stick/
missing_size,62050,"Healthy Place","Healthy Place Double Toning White Liposomal Glutathione 30 stick",,EMHEALTHYPLA120,2200.0,healthy-place-double-toning-white-liposomal-glutathione-30-stick,https://e-mart.com.bd/product/healthy-place-double-toning-white-liposomal-glutathione-30-stick/
missing_size,62052,"Healthy Place","Healthy Place Double Toning White Glutathione Collagen Stick 14 stick",,EMHEALTHYPLA121,2500.0,healthy-place-double-toning-white-glutathione-collagen-stick-14-stick,https://e-mart.com.bd/product/healthy-place-double-toning-white-glutathione-collagen-stick-14-stick/
missing_size,62058,Axis-Y,"AXIS-Y Vita Glow Lip Oil (Dreamy Olive)",,EMAXISYVITAG124,900.0,axis-y-vita-glow-lip-oil-dreamy-olive,https://e-mart.com.bd/product/axis-y-vita-glow-lip-oil-dreamy-olive/
missing_size,62060,Axis-Y,"AXIS-Y Vita Glow Lip Oil (Cozy Fig)",,EMAXISYVITAG125,900.0,axis-y-vita-glow-lip-oil-cozy-fig,https://e-mart.com.bd/product/axis-y-vita-glow-lip-oil-cozy-fig/
missing_size,62062,Axis-Y,"AXIS-Y Vita Glow Lip Oil (Chilled Berry)",,EMAXISYVITAG126,900.0,axis-y-vita-glow-lip-oil-chilled-berry,https://e-mart.com.bd/product/axis-y-vita-glow-lip-oil-chilled-berry/
missing_size,62078,Nineless,"NINE LESS Molecule-Clear 5% Mandelic Acid Serum 30m",,EMNINELESSMO134,1700.0,nine-less-molecule-clear-5-mandelic-acid-serum-30m,https://e-mart.com.bd/product/nine-less-molecule-clear-5-mandelic-acid-serum-30m/
missing_size,62110,Benton,"BUY 1 BENTON Guava 70 Skin Toner PAD GET Benton Snail Bee Starter Kit FREE",,EMBUY1BENTON150,4000.0,buy-1-benton-guava-70-skin-toner-pad-get-benton-snail-bee-starter-kit-free,https://e-mart.com.bd/product/buy-1-benton-guava-70-skin-toner-pad-get-benton-snail-bee-starter-kit-free/
missing_size,62184,Tirtir,"TIRTIR Mask Fit Red Cushion 6 Shade Trial Kit (35N/37C/40N,43N/51N/55N)",,EMTIRTIRMASK187,200.0,tirtir-mask-fit-red-cushion-6-shade-trial-kit-35n-37c-40n43n-51n-55n,https://e-mart.com.bd/product/tirtir-mask-fit-red-cushion-6-shade-trial-kit-35n-37c-40n43n-51n-55n/
missing_size,62220,Benton,"Benton Snail Bee High Content Starter Kit",,EMBENTONSNAI205,1500.0,benton-snail-bee-high-content-starter-kit,https://e-mart.com.bd/product/benton-snail-bee-high-content-starter-kit/
missing_size,62270,SKIN1004,"SKIN 1004 Madagascar Centella Ampoule Kit",,EMSKIN1004MA230,2500.0,skin-1004-madagascar-centella-ampoule-kit,https://e-mart.com.bd/product/skin-1004-madagascar-centella-ampoule-kit/
missing_size,62298,"CNP Laboratory","CNP Laboratory Greenery Calming Ampule 2-Step Mask Set",,EMCNPLABORAT244,500.0,cnp-laboratory-greenery-calming-ampule-2-step-mask-set,https://e-mart.com.bd/product/cnp-laboratory-greenery-calming-ampule-2-step-mask-set/
missing_size,62300,Cellpod,"cellpod Wrinkleless Perfector & Galvanic Wrinkleless Device",,EMCELLPODWRI245,7000.0,cellpod-wrinkleless-perfector-galvanic-wrinkleless-device,https://e-mart.com.bd/product/cellpod-wrinkleless-perfector-galvanic-wrinkleless-device/
missing_size,62340,Romnd,"Rom&nd THE JUICY LASTING TINT 04 FIG FIG",,EMROMAMPNDTH265,1100.0,romnd-the-juicy-lasting-tint-04-fig-fig,https://e-mart.com.bd/product/romnd-the-juicy-lasting-tint-04-fig-fig/
missing_size,62364,Medicube,"Medicube PDRN PINK COLLAGEN GEL MASK 1EA",,EMMEDICUBEPD277,500.0,medicube-pdrn-pink-collagen-gel-mask-1ea,https://e-mart.com.bd/product/medicube-pdrn-pink-collagen-gel-mask-1ea/
missing_size,62372,Medicube,"Medicube Beauty device AGE-R BOOSTER PRO EX",,EMMEDICUBEBE281,27000.0,medicube-beauty-device-age-r-booster-pro-ex,https://e-mart.com.bd/product/medicube-beauty-device-age-r-booster-pro-ex/
missing_size,62394,Romnd,"Rom&nd JUICY LASTING TINT 25. BARE GRAPE",,EMROMAMPNDJU293,1100.0,romnd-juicy-lasting-tint-25-bare-grape,https://e-mart.com.bd/product/romnd-juicy-lasting-tint-25-bare-grape/
missing_size,62396,Romnd,"Rom&nd THE JUICY LASTING TINT 17 DARK COCONUT",,EMROM038NDTH294,1100.0,romnd-the-juicy-lasting-tint-17-dark-coconut,https://e-mart.com.bd/product/romnd-the-juicy-lasting-tint-17-dark-coconut/
missing_size,62440,NEEDLY,"INSTREE ONION SPECIAL BOX",,EMINSTREEONI316,7000.0,instree-onion-special-box,https://e-mart.com.bd/product/instree-onion-special-box/
missing_size,62518,"Some By Mi","SOME BY MI Beta Panthenol Repair Starter Kit",,EMSOMEBYMIBE355,1900.0,some-by-mi-beta-panthenol-repair-starter-kit,https://e-mart.com.bd/product/some-by-mi-beta-panthenol-repair-starter-kit/
missing_size,62644,Tirtir,"TIRTIR Mask Fit Red Cushion 6 Shade Trial Kit - 33C,33N,33W,34C,34N,34W",,EMTIRTIRMASK418,200.0,tirtir-mask-fit-red-cushion-6-shade-trial-kit-33c33n33w34c34n34w,https://e-mart.com.bd/product/tirtir-mask-fit-red-cushion-6-shade-trial-kit-33c33n33w34c34n34w/
missing_size,62646,Tirtir,"TIRTIR Mask Fit Red Cushion 6 Shade Trial Kit - 33N,37C,40N,43N,51N,55N",,EMTIRTIRMASK419,200.0,tirtir-mask-fit-red-cushion-6-shade-trial-kit-33n37c40n43n51n55n,https://e-mart.com.bd/product/tirtir-mask-fit-red-cushion-6-shade-trial-kit-33n37c40n43n51n55n/
missing_size,62692,"Round Lab","ROUND LAB Birch Juice Moisturizing Pad 80ea",,EMROUNDLABBI443,2500.0,round-lab-birch-juice-moisturizing-pad-80ea,https://e-mart.com.bd/product/round-lab-birch-juice-moisturizing-pad-80ea/
missing_size,62704,Bonajour,"Bonajour 3-layer Pure Cotton Pads 80EA",,EMBONAJOUR3L449,700.0,bonajour-3-layer-pure-cotton-pads-80ea,https://e-mart.com.bd/product/bonajour-3-layer-pure-cotton-pads-80ea/
missing_size,62731,"Mary & May","MARY & MAY Hyaluronic Panthenol Hydra Mask (30ea)",,EMMARYAMPMAY463,2300.0,mary-may-hyaluronic-panthenol-hydra-mask-30ea,https://e-mart.com.bd/product/mary-may-hyaluronic-panthenol-hydra-mask-30ea/
missing_size,62781,Goodal,"Goodal Green Tangerine Brightening Duo",,EMGOODALGREE489,4600.0,goodal-green-tangerine-brightening-duo,https://e-mart.com.bd/product/goodal-green-tangerine-brightening-duo/
missing_size,62785,Romnd,"Rom&nd BLUR FUDGE TINT 08 CURRENT JAM",,EMROMAMPNDBL491,1100.0,romnd-blur-fudge-tint-08-current-jam,https://e-mart.com.bd/product/romnd-blur-fudge-tint-08-current-jam/
missing_size,62787,"Rom & Nd","Rom&nd JUICY LASTING TINT 17. PLUM COKE",,EMROM038NDJU492,1100.0,romnd-juicy-lasting-tint-17-plum-coke,https://e-mart.com.bd/product/romnd-juicy-lasting-tint-17-plum-coke/
missing_size,62855,"Haruharu Wonder","HaruHaru Wonder Ultra Fit Facial Pads (160ea)",,EMHARUHARUWO526,700.0,haruharu-wonder-ultra-fit-facial-pads-160ea,https://e-mart.com.bd/product/haruharu-wonder-ultra-fit-facial-pads-160ea/
missing_size,62923,Cosrx,"COSRX All About Snail Trial Kit",,EMCOSRXALLAB560,2100.0,cosrx-all-about-snail-trial-kit,https://e-mart.com.bd/product/cosrx-all-about-snail-trial-kit/
missing_size,62925,"Christian Dean","Christian Dean Secret Tone-up Sun Cream SPF 50+ PA+++",,EMCHRISTIAND561,600.0,christian-dean-secret-tone-up-sun-cream-spf-50-pa,https://e-mart.com.bd/product/christian-dean-secret-tone-up-sun-cream-spf-50-pa/
missing_size,62927,"Round Lab","Round Lab 1025 Dokdo Toner + Birch Juice Moisturizing Sunscreen Set",,EMROUNDLAB10562,3500.0,round-lab-1025-dokdo-toner-birch-juice-moisturizing-sunscreen-set,https://e-mart.com.bd/product/round-lab-1025-dokdo-toner-birch-juice-moisturizing-sunscreen-set/
missing_size,62929,Axis-Y,"AXIS-Y GLOW CARE SET",,EMAXISYGLOWC563,4500.0,axis-y-glow-care-set,https://e-mart.com.bd/product/axis-y-glow-care-set/
missing_size,63001,Valentine,"VALENTINE GLOW SKINCARE GIFT SET!",,EMVALENTINEG599,6500.0,valentine-glow-skincare-gift-set,https://e-mart.com.bd/product/valentine-glow-skincare-gift-set/
missing_size,63049,"Emart Combo","Hair Growth & Volume Duo",,EMHAIRGROWTH623,3700.0,hair-growth-volume-duo,https://e-mart.com.bd/product/hair-growth-volume-duo/
missing_size,63051,Romnd,"Rom&nd BLUR FUDGE TINT 10 FUDGE RED",,EMROMAMPNDBL624,1100.0,romnd-blur-fudge-tint-10-fudge-red,https://e-mart.com.bd/product/romnd-blur-fudge-tint-10-fudge-red/
missing_size,63053,Romnd,"Rom&nd BLUR FUDGE TINT 03 MUSKY",,EMROMAMPNDBL625,1100.0,romnd-blur-fudge-tint-03-musky,https://e-mart.com.bd/product/romnd-blur-fudge-tint-03-musky/
missing_size,63055,Romnd,"Rom&nd DEWYFUL WATER TINT 12. CANYON",,EMROMAMPNDDE626,1100.0,romnd-dewyful-water-tint-12-canyon,https://e-mart.com.bd/product/romnd-dewyful-water-tint-12-canyon/
missing_size,63057,Romnd,"Rom&nd DEWYFUL WATER TINT 07.CHERRY WAY",,EMROMAMPNDDE627,1100.0,romnd-dewyful-water-tint-07-cherry-way,https://e-mart.com.bd/product/romnd-dewyful-water-tint-07-cherry-way/
missing_size,63059,Romnd,"Rom&nd GLASTING WATER TINT 08.ROSE STREAM",,EMROMAMPNDGL628,1100.0,romnd-glasting-water-tint-08-rose-stream,https://e-mart.com.bd/product/romnd-glasting-water-tint-08-rose-stream/
missing_size,63061,Romnd,"Rom&nd ZERO VELVET TINT 12. ANNE SHIRLEY",,EMROM038NDZE629,1100.0,romnd-zero-velvet-tint-12-anne-shirley,https://e-mart.com.bd/product/romnd-zero-velvet-tint-12-anne-shirley/
missing_size,63063,Romnd,"Rom&nd ZERO VELVET TINT 07.FIZZ",,EMROM038NDZE630,1100.0,romnd-zero-velvet-tint-07-fizz,https://e-mart.com.bd/product/romnd-zero-velvet-tint-07-fizz/
missing_size,63065,Romnd,"Rom&nd ZERO VELVET TINT 02.JOYFUL",,EMROM038NDZE631,1100.0,romnd-zero-velvet-tint-02-joyful,https://e-mart.com.bd/product/romnd-zero-velvet-tint-02-joyful/
missing_size,63067,Romnd,"Rom&nd THE JUICY LASTING TINT 02 NUCADAMIA",,EMROM038NDTH632,1100.0,romnd-the-juicy-lasting-tint-02-nucadamia,https://e-mart.com.bd/product/romnd-the-juicy-lasting-tint-02-nucadamia/
missing_size,63069,Romnd,"Rom&nd JUICY LASTING TINT 07.JUJUBE",,EMROMAMPNDJU633,1100.0,romnd-juicy-lasting-tint-07-jujube,https://e-mart.com.bd/product/romnd-juicy-lasting-tint-07-jujube/
missing_size,63159,Tocobo,"TOCOBO Sun Care Mini Duo",,EMTOCOBOSUNC678,900.0,tocobo-sun-care-mini-duo,https://e-mart.com.bd/product/tocobo-sun-care-mini-duo/
missing_size,63279,Numbuzin,"Numbuzin No.4 Full-Nutrient Firming Cream 60m",,EMNUMBUZINNO738,1900.0,numbuzin-no-4-full-nutrient-firming-cream-60m,https://e-mart.com.bd/product/numbuzin-no-4-full-nutrient-firming-cream-60m/
missing_size,63305,"Etude House","Etude House Dear Darling Water Tint 03 Orange Ade",,EMETUDEHOUSE752,650.0,etude-house-dear-darling-water-tint-03-orange-ade,https://e-mart.com.bd/product/etude-house-dear-darling-water-tint-03-orange-ade/
missing_size,63365,"Etude House","Etude House Dear Darling Water Tint #01 Strawberry ade",,EMETUDEHOUSE782,650.0,etude-house-dear-darling-water-tint-01-strawberry-ade,https://e-mart.com.bd/product/etude-house-dear-darling-water-tint-01-strawberry-ade/
missing_size,63367,"Etude House","Etude House Dear Darling Water Tint #02 Cherry Ade",,EMETUDEHOUSE783,650.0,etude-house-dear-darling-water-tint-02-cherry-ade,https://e-mart.com.bd/product/etude-house-dear-darling-water-tint-02-cherry-ade/
missing_size,63417,"G9 Skin","G9 SKIN I’m Pine Pore Solution Pad 60ea",,EMG9SKINI821808,1900.0,g9-skin-im-pine-pore-solution-pad-60ea,https://e-mart.com.bd/product/g9-skin-im-pine-pore-solution-pad-60ea/
missing_size,63427,Heimish,"Heimish GLASS SKIN DUO",,EMHEIMISHGLA813,4000.0,heimish-glass-skin-duo,https://e-mart.com.bd/product/heimish-glass-skin-duo/
missing_size,63455,Heimish,"Heimish Valentine Special Gift Set",,EMHEIMISHVAL827,7400.0,heimish-valentine-special-gift-set,https://e-mart.com.bd/product/heimish-valentine-special-gift-set/
missing_size,63459,innisfree,"GLASS SKIN DUO (Innisfree Jelly Cream+Heimish Artless Glow Base)",,EMGLASSSKIND829,3700.0,glass-skin-duo-innisfree-jelly-creamheimish-artless-glow-base,https://e-mart.com.bd/product/glass-skin-duo-innisfree-jelly-creamheimish-artless-glow-base/
missing_size,63461,Cosrx,"Cosrx snail essence+ snail cream Combo",,EMCOSRXSNAIL830,3400.0,cosrx-snail-essence-snail-cream-combo,https://e-mart.com.bd/product/cosrx-snail-essence-snail-cream-combo/
missing_size,63511,Heimish,"Heimish Matcha Mini Kit",,EMHEIMISHMAT855,1500.0,heimish-matcha-mini-kit,https://e-mart.com.bd/product/heimish-matcha-mini-kit/
missing_size,63559,Heimish,"Heimish All Clean Green Pore Toner Pad 75ea",,EMHEIMISHALL879,2500.0,heimish-all-clean-green-pore-toner-pad-75ea,https://e-mart.com.bd/product/heimish-all-clean-green-pore-toner-pad-75ea/
missing_size,63609,"Some By Mi","Some By Mi Miracle Hair & Body Starter Kit",,EMSOMEBYMIMI904,1900.0,some-by-mi-miracle-hair-body-starter-kit,https://e-mart.com.bd/product/some-by-mi-miracle-hair-body-starter-kit/
missing_size,63653,"Beauty of Joseon","Beauty of Joseon Hanbang Serum Discovery Kit",,EMBEAUTYOFJO926,2450,beauty-of-joseon-hanbang-serum-discovery-kit,https://e-mart.com.bd/product/beauty-of-joseon-hanbang-serum-discovery-kit/
missing_size,63771,innisfree,"Innisfree Bija Trouble Skin Care Set",,EMINNISFREEB985,3300.0,innisfree-bija-trouble-skin-care-set,https://e-mart.com.bd/product/innisfree-bija-trouble-skin-care-set/
missing_size,63925,iUNIK,"iUNIK CENTELLA MINI SET",,EMIUNIKCENTE1062,1500.0,iunik-centella-mini-set,https://e-mart.com.bd/product/iunik-centella-mini-set/
missing_size,63951,innisfree,"Innisfree Jeju Cherry Blossom Special Kit",,EMINNISFREEJ1075,1200.0,innisfree-jeju-cherry-blossom-special-kit,https://e-mart.com.bd/product/innisfree-jeju-cherry-blossom-special-kit/
missing_size,74048,"Absolute New York","Absolute New York Click Cover Concealer MFCC14 CC Green",,888432931594,550.0,absolute-new-york-click-cover-concealer-mfcc14-cc-green,https://e-mart.com.bd/product/absolute-new-york-click-cover-concealer-mfcc14-cc-green/
missing_size,74100,"Aztec Secret","Aztec Secret Indian Healing Clay",,EM-AZTE-SEINHE-4100,2760.0,aztec-secret-indian-healing-clay,https://e-mart.com.bd/product/aztec-secret-indian-healing-clay/
missing_size,74130,"Beauty Formulas","Beauty Formulas Hair Removal Wax Strips Face & Bikini Line",,5012251006729,300.0,beauty-formulas-hair-removal-wax-strips-face-bikini-line,https://e-mart.com.bd/product/beauty-formulas-hair-removal-wax-strips-face-bikini-line/
missing_size,74158,"Beauty Glazed","Beauty Glazed Soft Focus Powder Shade 102",,6977803240046,300.0,beauty-glazed-soft-focus-powder-shade-102,https://e-mart.com.bd/product/beauty-glazed-soft-focus-powder-shade-102/
missing_size,74160,"Beauty Glazed","Beauty Glazed Soft Focus Powder Shade 101",,6977803240039,300.0,beauty-glazed-soft-focus-powder-shade-101,https://e-mart.com.bd/product/beauty-glazed-soft-focus-powder-shade-101/
missing_size,74171,"Beauty Glazed","Beauty Glazed Nose Pore Strips",,6978601560206,50.0,beauty-glazed-nose-pore-strips,https://e-mart.com.bd/product/beauty-glazed-nose-pore-strips/
missing_size,74185,"Beauty Glazed","Beauty Glazed Velvet Soft Mist Lipstick -112",,6975640635476,250.0,beauty-glazed-velvet-soft-mist-lipstick-112,https://e-mart.com.bd/product/beauty-glazed-velvet-soft-mist-lipstick-112/
missing_size,74187,"Beauty Glazed","Beauty Glazed Velvet Soft Mist Lipstick -110",,6975640635452,250.0,beauty-glazed-velvet-soft-mist-lipstick-110,https://e-mart.com.bd/product/beauty-glazed-velvet-soft-mist-lipstick-110/
missing_size,74189,"Beauty Glazed","Beauty Glazed Velvet Soft Mist Lipstick -109",,6975640635445,250.0,beauty-glazed-velvet-soft-mist-lipstick-109,https://e-mart.com.bd/product/beauty-glazed-velvet-soft-mist-lipstick-109/
missing_size,74201,"Beauty Glazed","Beauty Glazed Full Coverage Concealer - Color 401",,6923263734557,235.0,beauty-glazed-full-coverage-concealer-color-401,https://e-mart.com.bd/product/beauty-glazed-full-coverage-concealer-color-401/
